HarvestTime,BikeID,Battery,BikeIdentifier,BikeTypeName,EBikeProfileID,EBikeStateID,IsEBike,IsMotor,IsSmartLock,LastGPSTime,LastRentalStart,Latitude,Longitude,SpikeID
2020-09-23 23:30:02,47,83,44,DUB-General,1,2,True,False,False,2020-09-24 00:00:59,2020-09-23 18:46:23,53.3303,-6.26453,44
2020-09-23 23:30:02,48,63,45,Workshop,1,2,True,False,False,2020-09-24 00:11:18,2020-09-16 10:20:24,53.3557,-6.25761,45
2020-09-23 23:30:02,49,85,46,DUB-General,1,2,True,False,False,2020-09-24 00:01:44,2020-09-23 19:14:44,53.3346,-6.23197,46
2020-09-23 23:30:02,51,34,48,DUB-General,1,2,True,False,False,2020-09-24 00:01:07,2020-09-22 19:06:00,53.3119,-6.27476,48
2020-09-23 23:30:02,53,81,50,DUB-General,1,2,True,False,False,2020-09-24 00:20:30,2020-09-23 20:12:08,53.357,-6.2682,50
2020-09-23 23:30:02,54,84,51,DUB-General,1,2,True,False,False,2020-09-24 00:16:46,2020-09-23 17:12:40,53.3289,-6.27584,51
2020-09-23 23:30:02,55,80,53,DUB-General,1,2,True,False,False,2020-09-24 00:04:46,2020-09-23 18:21:13,53.3665,-6.31904,53
2020-09-23 23:30:02,56,78,54,DUB-General,1,2,True,False,False,2020-09-24 00:10:51,2020-09-21 12:46:59,53.3332,-6.24317,54
2020-09-23 23:30:02,57,36,55,DUB-General,1,2,True,False,False,2020-09-24 00:11:23,2020-09-21 18:41:43,53.295,-6.20288,55
2020-09-23 23:30:02,59,71,57,DUB-General,1,2,True,False,False,2020-09-24 00:18:41,2020-09-23 14:37:07,53.3436,-6.2749,57
2020-09-23 23:30:02,61,41,59,DUB-General,1,2,True,False,False,2020-09-24 00:01:35,2020-09-23 15:52:05,53.2885,-6.11426,59
2020-09-23 23:30:02,62,48,52,DUB-General,1,2,True,False,False,2020-09-24 00:18:01,2020-09-23 19:30:52,53.3425,-6.29339,52
2020-09-23 23:30:02,63,54,60,DUB-General,1,2,True,False,False,2020-09-24 00:01:33,2020-09-23 18:41:28,53.3763,-6.27202,60
2020-09-23 23:30:02,64,70,61,DUB-General,1,2,True,False,False,2020-09-24 00:11:53,2020-09-23 15:47:06,53.2946,-6.13442,61
2020-09-23 23:30:02,65,,62,DUB-General,1,2,True,False,False,2020-09-22 11:07:03,2020-09-23 12:05:14,0.0,0.0,62
2020-09-23 23:30:02,66,45,63,DUB-General,1,2,True,False,False,2020-09-24 00:10:45,2020-09-23 19:23:12,53.3697,-6.34876,63
2020-09-23 23:30:02,67,80,64,DUB-General,1,2,True,False,False,2020-09-24 00:21:15,2020-09-22 14:01:54,53.3778,-6.27011,64
2020-09-23 23:30:02,68,48,65,DUB-General,1,2,True,False,False,2020-09-24 00:27:11,2020-09-23 22:13:09,53.3425,-6.29325,65
2020-09-23 23:30:02,70,81,67,DUB-General,1,2,True,False,False,2020-09-24 00:29:54,2020-09-21 19:49:26,53.2949,-6.20293,67
2020-09-23 23:30:02,71,87,68,DUB-General,1,2,True,False,False,2020-09-24 00:22:19,2020-09-23 12:43:24,53.3665,-6.31907,68
2020-09-23 23:30:02,72,81,69,DUB-General,1,2,True,False,False,2020-09-24 00:04:08,2020-09-23 18:35:08,53.309,-6.21622,69
2020-09-23 23:30:02,73,85,70,DUB-General,1,2,True,False,False,2020-09-24 00:27:20,2020-09-23 19:27:13,53.3763,-6.27196,70
2020-09-23 23:30:02,74,64,71,DUB-General,1,2,True,False,False,2020-09-24 00:20:39,2020-09-18 12:43:04,53.2981,-6.16026,71
2020-09-23 23:30:02,75,84,72,DUB-General,1,2,True,False,False,2020-09-24 00:28:58,2020-09-23 22:51:11,53.3255,-6.2551,72
2020-09-23 23:30:02,76,90,73,DUB-General,1,2,True,False,False,2020-09-24 00:25:42,2020-09-23 15:18:37,53.3252,-6.25525,73
2020-09-23 23:30:02,78,65,75,DUB-General,1,2,True,False,False,2020-09-24 00:14:15,2020-09-23 08:02:09,53.3763,-6.272,75
2020-09-23 23:30:02,79,88,76,DUB-General,1,2,True,False,False,2020-09-24 00:00:57,2020-09-23 14:56:00,53.3305,-6.26555,76
2020-09-23 23:30:02,80,68,77,DUB-General,1,2,True,False,False,2020-09-24 00:24:57,2020-09-22 20:41:36,53.3816,-6.24169,77
2020-09-23 23:30:02,81,73,78,DUB-General,1,2,True,False,False,2020-09-24 00:00:37,2020-09-23 21:24:11,53.3495,-6.27778,78
2020-09-23 23:30:02,83,73,80,Private,1,2,True,False,False,2020-09-24 00:24:14,2020-09-19 18:46:36,53.3435,-6.23856,80
2020-09-23 23:30:02,86,80,83,DUB-General,1,2,True,False,False,2020-09-24 00:06:03,2020-09-21 19:28:02,53.2948,-6.13356,83
2020-09-23 23:30:02,87,81,85,DUB-General,1,2,True,False,False,2020-09-24 00:03:45,2020-09-21 19:27:46,53.2948,-6.13357,85
2020-09-23 23:30:02,88,76,86,DUB-General,1,2,True,False,False,2020-09-24 00:07:47,2020-09-23 18:46:38,53.3328,-6.21586,86
2020-09-23 23:30:02,89,81,87,DUB-General,1,2,True,False,False,2020-09-24 00:07:08,2020-09-23 21:48:56,53.3854,-6.25749,87
2020-09-23 23:30:02,90,46,88,DUB-General,1,2,True,False,False,2020-09-24 00:01:42,2020-09-23 12:43:47,53.2948,-6.13357,88
2020-09-23 23:30:02,91,76,89,DUB-General,1,2,True,False,False,2020-09-24 00:02:17,2020-09-23 16:04:33,53.3484,-6.29605,89
2020-09-23 23:30:02,93,74,91,DUB-General,1,2,True,False,False,2020-09-24 00:28:47,2020-09-23 20:37:20,53.3322,-6.21571,91
2020-09-23 23:30:02,98,80,96,DUB-General,1,2,True,False,False,2020-09-24 00:19:37,2020-09-23 17:54:19,53.3424,-6.29325,96
2020-09-23 23:30:02,100,74,98,DUB-General,1,2,True,False,False,2020-09-24 00:21:46,2020-09-23 13:23:18,53.3362,-6.2575,98
2020-09-23 23:30:02,101,87,99,DUB-General,1,2,True,False,False,2020-09-24 00:20:07,2020-09-23 11:38:27,53.3469,-6.29199,99
2020-09-23 23:30:02,103,83,102,DUB-General,1,2,True,False,False,2020-09-24 00:02:54,2020-09-23 16:29:23,53.3119,-6.27483,102
2020-09-23 23:30:02,104,91,104,DUB-General,1,2,True,False,False,2020-09-24 00:20:05,2020-09-23 12:43:29,53.3666,-6.31907,104
2020-09-23 23:30:02,105,81,107,DUB-General,1,2,True,False,False,2020-09-24 00:06:28,2020-09-23 17:11:43,53.3119,-6.27474,107
2020-09-23 23:30:02,107,52,112,DUB-General,1,2,True,False,False,2020-09-24 00:03:15,2020-09-23 20:50:39,53.3632,-6.23588,112
2020-09-23 23:30:02,108,65,113,DUB-General,1,2,True,False,False,2020-09-24 00:11:58,2020-09-22 17:03:10,53.3363,-6.24803,113
2020-09-23 23:30:02,111,82,117,DUB-General,4,2,True,False,False,2020-09-24 00:17:13,2020-09-23 14:12:23,53.349,-6.26077,117
2020-09-23 23:30:02,112,74,118,DUB-General,1,2,True,False,False,2020-09-23 14:30:08,2020-09-23 12:32:28,53.3769,-6.26968,118
2020-09-23 23:30:02,118,81,32,DUB-General,1,2,True,False,False,2020-09-24 00:04:53,2020-09-21 19:49:22,53.2949,-6.20286,32
2020-09-23 23:30:02,120,71,101,DUB-General,1,2,True,False,False,2020-09-23 23:50:12,2020-09-23 18:16:58,53.2939,-6.15352,101
2020-09-23 23:30:02,121,55,103,DUB-General,1,2,True,False,False,2020-09-24 00:14:29,2020-09-23 19:15:02,53.2948,-6.13357,103
2020-09-23 23:30:02,124,72,120,DUB-General,1,2,True,False,False,2020-09-24 00:16:16,2020-09-23 17:21:36,53.3289,-6.27584,120
2020-09-24 00:00:02,5,87,1,DUB-General,1,2,True,False,False,2020-09-24 00:42:06,2020-09-23 18:05:19,53.3291,-6.23173,1
2020-09-24 00:00:02,6,41,2,DUB-General,1,2,True,False,False,2020-09-24 00:53:32,2020-09-23 20:06:11,53.3382,-6.22258,2
2020-09-24 00:00:02,8,,4,DUB-General,1,2,True,False,False,2020-09-23 11:44:01,2020-09-23 10:17:17,0.0,0.0,4
2020-09-24 00:00:02,9,67,5,DUB-General,1,2,True,False,False,2020-09-24 00:51:26,2020-09-22 07:48:40,53.3253,-6.25526,5
2020-09-24 00:00:02,12,42,8,DUB-General,1,2,True,False,False,2020-09-24 00:49:38,2020-09-23 23:53:40,53.3432,-6.23848,8
2020-09-24 00:00:02,14,76,11,DUB-General,1,2,True,False,False,2020-09-24 00:56:22,2020-09-23 15:47:16,53.3382,-6.22264,11
2020-09-24 00:00:02,15,41,13,DUB-General,1,2,True,False,False,2020-09-24 00:43:45,2020-09-22 06:01:22,53.2981,-6.16029,13
2020-09-24 00:00:02,16,47,14,DUB-General,1,2,True,False,False,2020-09-24 00:59:05,2020-09-23 18:42:47,53.3544,-6.27908,14
2020-09-24 00:00:02,17,33,15,DUB-General,1,2,True,False,False,2020-09-24 00:54:53,2020-09-23 06:46:18,53.2981,-6.16036,15
2020-09-24 00:00:02,19,66,17,DUB-General,1,2,True,False,False,2020-09-24 00:36:53,2020-09-22 20:59:04,53.3363,-6.24811,17
2020-09-24 00:00:02,20,50,18,DUB-General,1,2,True,False,False,2020-09-24 00:44:09,2020-09-23 19:23:06,53.3697,-6.34865,18
2020-09-24 00:00:02,21,46,19,DUB-General,1,2,True,False,False,2020-09-24 00:48:22,2020-09-23 15:57:10,53.349,-6.26084,19
2020-09-24 00:00:02,22,81,20,DUB-General,1,2,True,False,False,2020-09-24 00:33:15,2020-09-21 19:22:27,53.2946,-6.13452,20
2020-09-24 00:00:02,25,56,24,DUB-General,1,2,True,False,False,2020-09-24 00:45:34,2020-09-22 14:04:09,53.3763,-6.272,24
2020-09-24 00:00:02,26,50,25,DUB-General,1,2,True,False,False,2020-09-24 00:47:06,2020-09-23 20:42:47,53.3514,-6.25127,25
2020-09-24 00:00:02,27,65,28,DUB-General,1,2,True,False,False,2020-09-24 00:36:47,2020-09-21 18:30:02,53.3853,-6.25761,28
2020-09-24 00:00:02,28,66,29,DUB-General,1,2,True,False,False,2020-09-24 00:46:53,2020-09-23 20:18:20,53.3763,-6.27203,29
2020-09-24 00:00:02,30,81,23,DUB-General,1,2,True,False,False,2020-09-24 00:45:20,2020-09-23 20:32:38,53.3569,-6.26807,23
2020-09-24 00:00:02,32,87,27,DUB-General,1,2,True,False,False,2020-09-24 00:32:10,2020-09-23 10:59:24,53.3493,-6.27877,27
2020-09-24 00:00:02,33,68,12,DUB-General,1,2,True,False,False,2020-09-24 00:55:52,2020-09-23 18:00:50,53.3119,-6.2748,12
2020-09-24 00:00:02,35,77,31,DUB-General,1,2,True,False,False,2020-09-24 00:50:06,2020-09-23 19:48:49,53.3632,-6.23584,31
2020-09-24 00:00:02,37,33,34,DUB-General,1,2,True,False,False,2020-09-24 00:39:22,2020-09-23 20:27:01,53.2802,-6.14422,34
2020-09-24 00:00:02,38,65,35,DUB-General,1,2,True,False,False,2020-09-24 00:53:05,2020-09-23 12:47:33,53.2945,-6.13444,35
2020-09-24 00:00:02,39,78,36,DUB-General,1,2,True,False,False,2020-09-24 00:53:26,2020-09-21 19:49:36,53.2949,-6.20288,36
2020-09-24 00:00:02,40,67,37,DUB-General,1,2,True,False,False,2020-09-24 00:46:23,2020-09-23 18:03:48,53.3495,-6.27813,37
2020-09-24 00:00:02,41,41,38,DUB-General,1,2,True,False,False,2020-09-24 00:30:58,2020-09-23 21:26:49,53.3346,-6.23081,38
2020-09-24 00:00:02,42,81,39,DUB-General,1,2,True,False,False,2020-09-24 00:32:16,2020-09-23 21:26:49,53.3347,-6.23085,39
2020-09-24 00:00:02,43,80,40,DUB-General,1,2,True,False,False,2020-09-24 00:31:22,2020-09-23 18:05:50,53.3729,-6.36271,40
2020-09-24 00:00:02,44,85,41,DUB-General,1,2,True,False,False,2020-09-24 00:44:47,2020-09-23 19:09:38,53.3728,-6.36271,41
2020-09-24 00:00:02,47,83,44,DUB-General,1,2,True,False,False,2020-09-24 00:30:59,2020-09-23 18:46:23,53.3303,-6.26452,44
2020-09-24 00:00:02,48,63,45,Workshop,1,2,True,False,False,2020-09-24 00:41:18,2020-09-16 10:20:24,53.3557,-6.25761,45
2020-09-24 00:00:02,49,85,46,DUB-General,1,2,True,False,False,2020-09-24 00:31:44,2020-09-23 19:14:44,53.3346,-6.23197,46
2020-09-24 00:00:02,51,34,48,DUB-General,1,2,True,False,False,2020-09-24 00:31:07,2020-09-22 19:06:00,53.3119,-6.27474,48
2020-09-24 00:00:02,53,81,50,DUB-General,1,2,True,False,False,2020-09-24 00:50:30,2020-09-23 20:12:08,53.3569,-6.26821,50
2020-09-24 00:00:02,54,83,51,DUB-General,1,2,True,False,False,2020-09-24 00:46:46,2020-09-23 17:12:40,53.3289,-6.27589,51
2020-09-24 00:00:02,55,80,53,DUB-General,1,2,True,False,False,2020-09-24 00:34:46,2020-09-23 18:21:13,53.3665,-6.31906,53
2020-09-24 00:00:02,56,78,54,DUB-General,1,2,True,False,False,2020-09-24 00:40:50,2020-09-21 12:46:59,53.3332,-6.24318,54
2020-09-24 00:00:02,57,36,55,DUB-General,1,2,True,False,False,2020-09-24 00:41:23,2020-09-21 18:41:43,53.2949,-6.20288,55
2020-09-24 00:00:02,59,71,57,DUB-General,1,2,True,False,False,2020-09-24 00:48:41,2020-09-23 14:37:07,53.3436,-6.27491,57
2020-09-24 00:00:02,61,41,59,DUB-General,1,2,True,False,False,2020-09-24 00:31:35,2020-09-23 15:52:05,53.2885,-6.11426,59
2020-09-24 00:00:02,62,48,52,DUB-General,1,2,True,False,False,2020-09-24 00:48:02,2020-09-23 19:30:52,53.3425,-6.29338,52
2020-09-24 00:00:02,63,54,60,DUB-General,1,2,True,False,False,2020-09-24 00:31:33,2020-09-23 18:41:28,53.3763,-6.27202,60
2020-09-24 00:00:02,64,70,61,DUB-General,1,2,True,False,False,2020-09-24 00:41:53,2020-09-23 15:47:06,53.2945,-6.13442,61
2020-09-24 00:00:02,65,,62,DUB-General,1,2,True,False,False,2020-09-22 11:07:03,2020-09-23 12:05:14,0.0,0.0,62
2020-09-24 00:00:02,66,43,63,DUB-General,1,2,True,False,False,2020-09-24 00:40:45,2020-09-23 19:23:12,53.3697,-6.34876,63
2020-09-24 00:00:02,67,80,64,DUB-General,1,2,True,False,False,2020-09-24 00:51:15,2020-09-22 14:01:54,53.3778,-6.27011,64
2020-09-24 00:00:02,68,48,65,DUB-General,1,2,True,False,False,2020-09-24 00:57:10,2020-09-23 22:13:09,53.3425,-6.29326,65
2020-09-24 00:00:02,70,81,67,DUB-General,1,2,True,False,False,2020-09-24 00:59:53,2020-09-21 19:49:26,53.2949,-6.20292,67
2020-09-24 00:00:02,71,87,68,DUB-General,1,2,True,False,False,2020-09-24 00:52:20,2020-09-23 12:43:24,53.3665,-6.31907,68
2020-09-24 00:00:02,72,81,69,DUB-General,1,2,True,False,False,2020-09-24 00:34:08,2020-09-23 18:35:08,53.309,-6.2162,69
2020-09-24 00:00:02,73,85,70,DUB-General,1,2,True,False,False,2020-09-24 00:57:20,2020-09-23 19:27:13,53.3763,-6.27197,70
2020-09-24 00:00:02,74,64,71,DUB-General,1,2,True,False,False,2020-09-24 00:50:39,2020-09-18 12:43:04,53.2981,-6.16032,71
2020-09-24 00:00:02,75,84,72,DUB-General,1,2,True,False,False,2020-09-24 00:58:58,2020-09-23 22:51:11,53.3255,-6.2551,72
2020-09-24 00:00:02,76,90,73,DUB-General,1,2,True,False,False,2020-09-24 00:55:42,2020-09-23 15:18:37,53.3252,-6.25526,73
2020-09-24 00:00:02,78,65,75,DUB-General,1,2,True,False,False,2020-09-24 00:44:15,2020-09-23 08:02:09,53.3763,-6.272,75
2020-09-24 00:00:02,79,88,76,DUB-General,1,2,True,False,False,2020-09-24 00:30:57,2020-09-23 14:56:00,53.3304,-6.26525,76
2020-09-24 00:00:02,80,68,77,DUB-General,1,2,True,False,False,2020-09-24 00:54:57,2020-09-22 20:41:36,53.3816,-6.24171,77
2020-09-24 00:00:02,81,73,78,DUB-General,1,2,True,False,False,2020-09-24 00:43:27,2020-09-23 21:24:11,53.3496,-6.27823,78
2020-09-24 00:00:02,83,73,80,Private,1,2,True,False,False,2020-09-24 00:54:14,2020-09-19 18:46:36,53.3433,-6.23862,80
2020-09-24 00:00:02,86,80,83,DUB-General,1,2,True,False,False,2020-09-24 00:36:03,2020-09-21 19:28:02,53.2948,-6.13355,83
2020-09-24 00:00:02,87,81,85,DUB-General,1,2,True,False,False,2020-09-24 00:33:45,2020-09-21 19:27:46,53.2948,-6.13356,85
2020-09-24 00:00:02,88,76,86,DUB-General,1,2,True,False,False,2020-09-24 00:37:47,2020-09-23 18:46:38,53.3328,-6.21586,86
2020-09-24 00:00:02,89,81,87,DUB-General,1,2,True,False,False,2020-09-24 00:37:08,2020-09-23 21:48:56,53.3854,-6.25753,87
2020-09-24 00:00:02,90,46,88,DUB-General,1,2,True,False,False,2020-09-24 00:31:42,2020-09-23 12:43:47,53.2948,-6.13357,88
2020-09-24 00:00:02,91,76,89,DUB-General,1,2,True,False,False,2020-09-24 00:32:17,2020-09-23 16:04:33,53.3484,-6.29606,89
2020-09-24 00:00:02,93,74,91,DUB-General,1,2,True,False,False,2020-09-24 00:58:47,2020-09-23 20:37:20,53.3322,-6.21572,91
2020-09-24 00:00:02,98,80,96,DUB-General,1,2,True,False,False,2020-09-24 00:49:37,2020-09-23 17:54:19,53.3424,-6.29325,96
2020-09-24 00:00:02,100,74,98,DUB-General,1,2,True,False,False,2020-09-24 00:51:46,2020-09-23 13:23:18,53.3362,-6.25755,98
2020-09-24 00:00:02,103,82,102,DUB-General,1,2,True,False,False,2020-09-24 00:32:54,2020-09-23 16:29:23,53.3119,-6.27483,102
2020-09-24 00:00:02,104,91,104,DUB-General,1,2,True,False,False,2020-09-24 00:50:05,2020-09-23 12:43:29,53.3666,-6.31907,104
2020-09-24 00:00:02,105,81,107,DUB-General,1,2,True,False,False,2020-09-24 00:36:28,2020-09-23 17:11:43,53.3119,-6.27474,107
2020-09-24 00:00:02,107,52,112,DUB-General,1,2,True,False,False,2020-09-24 00:33:15,2020-09-23 20:50:39,53.3632,-6.23587,112
2020-09-24 00:00:02,108,63,113,DUB-General,1,2,True,False,False,2020-09-24 00:41:57,2020-09-22 17:03:10,53.3363,-6.24805,113
2020-09-24 00:00:02,111,82,117,DUB-General,4,2,True,False,False,2020-09-24 00:47:13,2020-09-23 14:12:23,53.349,-6.26077,117
2020-09-24 00:00:02,112,74,118,DUB-General,1,2,True,False,False,2020-09-23 14:30:08,2020-09-23 12:32:28,53.3769,-6.26968,118
2020-09-24 00:00:02,118,81,32,DUB-General,1,2,True,False,False,2020-09-24 00:34:54,2020-09-21 19:49:22,53.2949,-6.20287,32
2020-09-24 00:00:02,120,71,101,DUB-General,1,2,True,False,False,2020-09-24 00:37:32,2020-09-23 18:16:58,53.2938,-6.15342,101
2020-09-24 00:00:02,121,55,103,DUB-General,1,2,True,False,False,2020-09-24 00:44:29,2020-09-23 19:15:02,53.2948,-6.13357,103
2020-09-24 00:00:02,124,72,120,DUB-General,1,2,True,False,False,2020-09-24 00:46:17,2020-09-23 17:21:36,53.3289,-6.27583,120
2020-09-24 00:30:02,5,87,1,DUB-General,1,2,True,False,False,2020-09-24 01:12:06,2020-09-23 18:05:19,53.329,-6.23161,1
2020-09-24 00:30:02,6,41,2,DUB-General,1,2,True,False,False,2020-09-24 01:23:33,2020-09-23 20:06:11,53.3382,-6.22258,2
2020-09-24 00:30:02,8,,4,DUB-General,1,2,True,False,False,2020-09-23 11:44:01,2020-09-23 10:17:17,0.0,0.0,4
2020-09-24 00:30:02,9,67,5,DUB-General,1,2,True,False,False,2020-09-24 01:21:27,2020-09-22 07:48:40,53.3253,-6.25524,5
2020-09-24 00:30:02,11,42,7,DUB-General,1,2,True,False,False,2020-09-24 01:10:57,2020-09-24 00:58:45,53.3559,-6.25767,7
2020-09-24 00:30:02,12,42,8,DUB-General,1,2,True,False,False,2020-09-24 01:19:38,2020-09-23 23:53:40,53.3431,-6.2387,8
2020-09-24 00:30:02,14,76,11,DUB-General,1,2,True,False,False,2020-09-24 01:26:22,2020-09-23 15:47:16,53.3381,-6.22281,11
2020-09-24 00:30:02,15,41,13,DUB-General,1,2,True,False,False,2020-09-24 01:13:45,2020-09-22 06:01:22,53.2981,-6.1603,13
2020-09-24 00:30:02,16,47,14,DUB-General,1,2,True,False,False,2020-09-24 01:29:06,2020-09-23 18:42:47,53.3544,-6.27915,14
2020-09-24 00:30:02,17,33,15,DUB-General,1,2,True,False,False,2020-09-24 01:24:53,2020-09-23 06:46:18,53.2981,-6.16039,15
2020-09-24 00:30:02,19,66,17,DUB-General,1,2,True,False,False,2020-09-24 01:06:53,2020-09-22 20:59:04,53.3363,-6.2481,17
2020-09-24 00:30:02,20,50,18,DUB-General,1,2,True,False,False,2020-09-24 01:14:09,2020-09-23 19:23:06,53.3697,-6.34866,18
2020-09-24 00:30:02,21,46,19,DUB-General,1,2,True,False,False,2020-09-24 01:27:42,2020-09-23 15:57:10,53.349,-6.26084,19
2020-09-24 00:30:02,22,81,20,DUB-General,1,2,True,False,False,2020-09-24 01:03:16,2020-09-21 19:22:27,53.2946,-6.13451,20
2020-09-24 00:30:02,25,56,24,DUB-General,1,2,True,False,False,2020-09-24 01:15:33,2020-09-22 14:04:09,53.3763,-6.272,24
2020-09-24 00:30:02,26,50,25,DUB-General,1,2,True,False,False,2020-09-24 01:17:06,2020-09-23 20:42:47,53.3513,-6.25124,25
2020-09-24 00:30:02,27,65,28,DUB-General,1,2,True,False,False,2020-09-24 01:06:47,2020-09-21 18:30:02,53.3853,-6.25762,28
2020-09-24 00:30:02,28,66,29,DUB-General,1,2,True,False,False,2020-09-24 01:16:53,2020-09-23 20:18:20,53.3763,-6.27203,29
2020-09-24 00:30:02,30,81,23,DUB-General,1,2,True,False,False,2020-09-24 01:15:20,2020-09-23 20:32:38,53.3569,-6.26827,23
2020-09-24 00:30:02,32,87,27,DUB-General,1,2,True,False,False,2020-09-24 01:02:10,2020-09-23 10:59:24,53.3493,-6.27879,27
2020-09-24 00:30:02,33,68,12,DUB-General,1,2,True,False,False,2020-09-24 01:25:52,2020-09-23 18:00:50,53.3119,-6.2748,12
2020-09-24 00:30:02,35,77,31,DUB-General,1,2,True,False,False,2020-09-24 01:20:06,2020-09-23 19:48:49,53.3632,-6.23583,31
2020-09-24 00:30:02,37,33,34,DUB-General,1,2,True,False,False,2020-09-24 01:09:22,2020-09-23 20:27:01,53.2802,-6.14418,34
2020-09-24 00:30:02,38,65,35,DUB-General,1,2,True,False,False,2020-09-24 01:23:05,2020-09-23 12:47:33,53.2945,-6.1344,35
2020-09-24 00:30:02,39,78,36,DUB-General,1,2,True,False,False,2020-09-24 01:23:25,2020-09-21 19:49:36,53.2949,-6.20288,36
2020-09-24 00:30:02,40,67,37,DUB-General,1,2,True,False,False,2020-09-24 01:16:21,2020-09-23 18:03:48,53.3493,-6.27803,37
2020-09-24 00:30:02,41,41,38,DUB-General,1,2,True,False,False,2020-09-24 01:00:58,2020-09-23 21:26:49,53.3346,-6.23085,38
2020-09-24 00:30:02,42,81,39,DUB-General,1,2,True,False,False,2020-09-24 01:02:16,2020-09-23 21:26:49,53.3347,-6.23086,39
2020-09-24 00:30:02,43,80,40,DUB-General,1,2,True,False,False,2020-09-24 01:01:22,2020-09-23 18:05:50,53.3729,-6.36265,40
2020-09-24 00:30:02,44,85,41,DUB-General,1,2,True,False,False,2020-09-24 01:14:47,2020-09-23 19:09:38,53.3729,-6.36276,41
2020-09-24 00:30:02,47,83,44,DUB-General,1,2,True,False,False,2020-09-24 01:00:59,2020-09-23 18:46:23,53.3302,-6.26453,44
2020-09-24 00:30:02,48,63,45,Workshop,1,2,True,False,False,2020-09-24 01:11:18,2020-09-16 10:20:24,53.3561,-6.25775,45
2020-09-24 00:30:02,49,85,46,DUB-General,1,2,True,False,False,2020-09-24 01:01:44,2020-09-23 19:14:44,53.3346,-6.23197,46
2020-09-24 00:30:02,51,34,48,DUB-General,1,2,True,False,False,2020-09-24 01:01:07,2020-09-22 19:06:00,53.3118,-6.27476,48
2020-09-24 00:30:02,53,81,50,DUB-General,1,2,True,False,False,2020-09-24 01:20:30,2020-09-23 20:12:08,53.3569,-6.26821,50
2020-09-24 00:30:02,54,83,51,DUB-General,1,2,True,False,False,2020-09-24 01:16:45,2020-09-23 17:12:40,53.3289,-6.27587,51
2020-09-24 00:30:02,55,80,53,DUB-General,1,2,True,False,False,2020-09-24 01:04:46,2020-09-23 18:21:13,53.3665,-6.31907,53
2020-09-24 00:30:02,56,78,54,DUB-General,1,2,True,False,False,2020-09-24 01:10:50,2020-09-21 12:46:59,53.3332,-6.24317,54
2020-09-24 00:30:02,57,36,55,DUB-General,1,2,True,False,False,2020-09-24 01:11:23,2020-09-21 18:41:43,53.295,-6.20289,55
2020-09-24 00:30:02,59,71,57,DUB-General,1,2,True,False,False,2020-09-24 01:18:41,2020-09-23 14:37:07,53.3436,-6.27492,57
2020-09-24 00:30:02,61,41,59,DUB-General,1,2,True,False,False,2020-09-24 01:01:35,2020-09-23 15:52:05,53.2885,-6.11426,59
2020-09-24 00:30:02,62,48,52,DUB-General,1,2,True,False,False,2020-09-24 01:18:01,2020-09-23 19:30:52,53.3425,-6.29338,52
2020-09-24 00:30:02,63,54,60,DUB-General,1,2,True,False,False,2020-09-24 01:01:33,2020-09-23 18:41:28,53.3763,-6.27202,60
2020-09-24 00:30:02,64,70,61,DUB-General,1,2,True,False,False,2020-09-24 01:11:53,2020-09-23 15:47:06,53.2945,-6.13442,61
2020-09-24 00:30:02,65,,62,DUB-General,1,2,True,False,False,2020-09-22 11:07:03,2020-09-23 12:05:14,0.0,0.0,62
2020-09-24 00:30:02,66,43,63,DUB-General,1,2,True,False,False,2020-09-24 01:10:45,2020-09-23 19:23:12,53.3697,-6.34878,63
2020-09-24 00:30:02,67,80,64,DUB-General,1,2,True,False,False,2020-09-24 01:21:15,2020-09-22 14:01:54,53.3778,-6.27013,64
2020-09-24 00:30:02,68,48,65,DUB-General,1,2,True,False,False,2020-09-24 01:27:10,2020-09-23 22:13:09,53.3425,-6.29326,65
2020-09-24 00:30:02,70,81,67,DUB-General,1,2,True,False,False,2020-09-24 01:29:53,2020-09-21 19:49:26,53.2949,-6.20292,67
2020-09-24 00:30:02,71,87,68,DUB-General,1,2,True,False,False,2020-09-24 01:22:20,2020-09-23 12:43:24,53.3665,-6.31907,68
2020-09-24 00:30:02,72,81,69,DUB-General,1,2,True,False,False,2020-09-24 01:04:08,2020-09-23 18:35:08,53.309,-6.2162,69
2020-09-24 00:30:02,73,85,70,DUB-General,1,2,True,False,False,2020-09-24 01:27:20,2020-09-23 19:27:13,53.3763,-6.27198,70
2020-09-24 00:30:02,74,64,71,DUB-General,1,2,True,False,False,2020-09-24 01:20:39,2020-09-18 12:43:04,53.2981,-6.1603,71
2020-09-24 00:30:02,75,84,72,DUB-General,1,2,True,False,False,2020-09-24 01:28:58,2020-09-23 22:51:11,53.3255,-6.2551,72
2020-09-24 00:30:02,76,90,73,DUB-General,1,2,True,False,False,2020-09-24 01:25:42,2020-09-23 15:18:37,53.3252,-6.25526,73
2020-09-24 00:30:02,78,65,75,DUB-General,1,2,True,False,False,2020-09-24 01:14:15,2020-09-23 08:02:09,53.3763,-6.272,75
2020-09-24 00:30:02,79,88,76,DUB-General,1,2,True,False,False,2020-09-24 01:00:57,2020-09-23 14:56:00,53.3304,-6.26531,76
2020-09-24 00:30:02,80,68,77,DUB-General,1,2,True,False,False,2020-09-24 01:24:57,2020-09-22 20:41:36,53.3816,-6.24171,77
